timestamp,ADAUSDT_H,ATOMUSDT_H,BNBUSDT_H,BTCUSDT_H,ETHUSDT_H,LTCUSDT_H,MATICUSDT_H,SOLUSDT_H,XRPUSDT_H
2021-08-28 19:00:00,2.8221,20.248,485.81,48668.51,3231.43,172.12,1.448,94.009,1.1409
2021-08-28 20:00:00,2.8363,20.395,487.77,48745.78,3240.12,172.81,1.4597,95.31,1.1461
2021-08-28 21:00:00,2.864,20.681,488.61,48959.19,3250.39,173.76,1.4657,95.7,1.1496
2021-08-28 22:00:00,2.8362,21.174,485.35,48725.01,3235.06,175.28,1.456,96.361,1.142
2021-08-28 23:00:00,2.8498,21.347,486.61,48931.99,3247.29,175.79,1.4608,96.225,1.1471
2021-08-29 00:00:00,2.8662,21.411,494.99,49620.82,3286.42,180.34,1.4835,97.246,1.1657
2021-08-29 01:00:00,2.8517,21.576,493.5,49397.47,3271.64,181.93,1.4771,95.108,1.1651
2021-08-29 02:00:00,2.8037,20.926,487.49,48617.69,3231.26,178.5,1.4432,94.108,1.1467
2021-08-29 03:00:00,2.7493,20.653,481.92,48242.87,3180.74,176.6,1.41,93.95,1.1253
2021-08-29 04:00:00,2.7656,20.766,481.88,48158.34,3179.18,177.0,1.4191,93.973,1.124
2021-08-29 05:00:00,2.7765,21.616,484.65,48319.9,3191.25,177.61,1.428,95.128,1.1338
2021-08-29 06:00:00,2.812,21.98,485.91,48424.58,3192.44,178.8,1.4338,93.859,1.1405
2021-08-29 07:00:00,2.8233,21.752,488.14,48498.0,3206.53,179.2,1.4315,94.119,1.1453
2021-08-29 08:00:00,2.8218,21.794,488.0,48519.97,3208.05,178.72,1.4254,93.154,1.1419
2021-08-29 09:00:00,2.8508,22.315,489.34,48597.7,3204.62,178.96,1.4357,92.824,1.1493
2021-08-29 10:00:00,2.8967,21.84,488.54,48547.47,3203.91,178.29,1.4251,92.399,1.1472
2021-08-29 11:00:00,2.8717,21.372,484.99,48188.0,3182.56,176.03,1.4203,91.876,1.1365
2021-08-29 12:00:00,2.8956,21.502,485.64,48385.97,3196.05,176.96,1.4239,92.045,1.1398
2021-08-29 13:00:00,2.8821,21.41,485.31,48336.05,3187.37,175.94,1.4239,92.928,1.1381
2021-08-29 14:00:00,2.8386,21.012,480.87,48249.92,3173.9,174.08,1.4051,91.711,1.1255
2021-08-29 15:00:00,2.8664,21.325,483.41,48489.96,3187.75,174.6,1.4189,92.282,1.1334
2021-08-29 16:00:00,2.8698,21.48,483.05,48685.82,3205.93,175.37,1.4237,92.521,1.143
2021-08-29 17:00:00,2.8713,21.268,479.84,48789.99,3204.79,174.8,1.422,92.61,1.1503
2021-08-29 18:00:00,2.8816,21.37,480.89,48770.52,3205.38,174.67,1.426,93.208,1.1512
2021-08-29 19:00:00,2.8955,21.217,482.61,48808.94,3221.09,175.22,1.4245,93.936,1.1561
2021-08-29 20:00:00,2.893,21.12,482.5,48902.78,3236.29,175.45,1.433,94.189,1.1547
2021-08-29 21:00:00,2.875,21.374,480.76,48921.99,3243.85,176.61,1.4301,93.704,1.1549
2021-08-29 22:00:00,2.8807,21.706,482.64,49155.0,3236.92,175.98,1.4342,94.141,1.1548
2021-08-29 23:00:00,2.8523,21.239,480.06,48795.41,3225.47,174.46,1.4201,94.258,1.1423
2021-08-30 00:00:00,2.8532,20.753,473.91,48435.13,3191.43,172.71,1.405,96.946,1.1325
2021-08-30 01:00:00,2.8682,20.788,476.89,48513.58,3206.97,173.33,1.4055,98.709,1.1358
2021-08-30 02:00:00,2.8432,20.789,477.53,48424.0,3198.07,173.72,1.3835,100.096,1.135
2021-08-30 03:00:00,2.8014,20.319,474.2,47989.05,3162.19,172.23,1.3804,97.731,1.1282
2021-08-30 04:00:00,2.8088,20.274,474.58,47896.5,3164.89,172.05,1.3784,97.475,1.1249
2021-08-30 05:00:00,2.8313,20.448,478.01,48023.61,3171.5,172.28,1.391,98.132,1.1302
2021-08-30 06:00:00,2.8226,20.191,476.7,47960.91,3169.45,172.0,1.3873,97.969,1.1293
2021-08-30 07:00:00,2.8315,20.084,478.78,47981.01,3181.64,172.83,1.3873,100.128,1.1379
2021-08-30 08:00:00,2.8339,20.308,478.65,48107.92,3195.9,173.59,1.393,99.802,1.1409
2021-08-30 09:00:00,2.813,20.165,477.71,47955.61,3183.73,172.69,1.3852,100.246,1.1363
2021-08-30 10:00:00,2.8282,20.367,477.26,48030.92,3193.47,173.25,1.3907,101.332,1.1326
2021-08-30 11:00:00,2.811,20.11,474.89,47934.44,3189.17,172.59,1.3792,101.067,1.1297
2021-08-30 12:00:00,2.7811,19.762,466.3,47634.83,3161.22,168.84,1.3547,99.866,1.1177
2021-08-30 13:00:00,2.7896,19.963,468.39,47809.69,3179.11,169.8,1.3524,100.382,1.1213
2021-08-30 14:00:00,2.7876,19.925,467.47,47734.41,3171.16,168.53,1.3498,102.482,1.1161
2021-08-30 15:00:00,2.8236,20.338,472.78,48039.99,3220.23,171.32,1.3748,105.661,1.1297
2021-08-30 16:00:00,2.8206,21.019,474.88,48200.53,3271.58,172.3,1.3974,107.607,1.1386
2021-08-30 17:00:00,2.8096,21.461,475.53,48353.0,3295.14,173.29,1.3898,107.592,1.1405
2021-08-30 18:00:00,2.7941,21.86,477.94,48528.01,3325.82,173.93,1.3933,115.659,1.1418
2021-08-30 19:00:00,2.8399,22.948,478.57,48666.62,3340.94,175.92,1.393,109.914,1.1443
2021-08-30 20:00:00,2.8187,23.605,480.51,48671.83,3339.72,175.02,1.3923,111.084,1.1463
2021-08-30 21:00:00,2.8172,23.327,478.09,48445.01,3332.53,174.33,1.3815,114.382,1.1418
2021-08-30 22:00:00,2.7819,22.629,470.58,47659.64,3285.29,171.6,1.3536,112.616,1.1265
2021-08-30 23:00:00,2.7355,22.185,460.29,47024.69,3230.62,167.46,1.32,110.318,1.101
2021-08-31 00:00:00,2.7214,22.358,457.11,46889.8,3214.21,166.96,1.3146,111.514,1.1124
2021-08-31 01:00:00,2.7431,22.62,456.22,46921.84,3215.51,167.34,1.3151,112.876,1.1135
2021-08-31 02:00:00,2.8099,23.04,457.82,47059.67,3220.0,167.83,1.3291,114.402,1.1194
2021-08-31 03:00:00,2.7924,23.658,461.62,47177.21,3238.4,168.92,1.3467,115.235,1.1265
2021-08-31 04:00:00,2.7913,23.532,461.34,47086.64,3229.3,168.81,1.3405,116.166,1.1217
2021-08-31 05:00:00,2.7702,23.751,462.96,47176.68,3237.94,169.18,1.3333,117.953,1.1213
2021-08-31 06:00:00,2.7581,23.068,458.96,47052.57,3233.17,168.4,1.3338,116.992,1.1141
2021-08-31 07:00:00,2.819,24.323,468.51,47789.0,3363.62,172.76,1.3697,119.699,1.1354
2021-08-31 08:00:00,2.8158,25.968,465.93,47764.01,3349.77,172.7,1.36,119.395,1.1313
2021-08-31 09:00:00,2.7998,25.682,462.82,47429.21,3339.0,171.6,1.3608,118.786,1.1249
2021-08-31 10:00:00,2.7966,25.096,462.77,47454.71,3335.49,170.95,1.3555,120.573,1.1212
2021-08-31 11:00:00,2.856,25.4,470.86,47997.22,3431.8,174.99,1.3985,124.785,1.1421
2021-08-31 12:00:00,2.815,25.337,469.79,47838.85,3417.73,173.7,1.39,122.862,1.1444
2021-08-31 13:00:00,2.8104,25.402,475.54,47907.0,3431.73,174.01,1.3945,125.823,1.15
2021-08-31 14:00:00,2.7615,23.761,469.3,47298.48,3380.64,170.1,1.3514,118.967,1.1315
2021-08-31 15:00:00,2.7833,23.944,472.33,47439.56,3391.05,171.16,1.3545,116.753,1.1815
2021-08-31 16:00:00,2.7766,24.268,470.46,47411.2,3389.74,172.51,1.3502,114.478,1.2034
2021-08-31 17:00:00,2.7514,23.459,466.76,47145.16,3367.78,171.47,1.3343,110.546,1.1697
2021-08-31 18:00:00,2.7858,23.079,469.0,47344.7,3414.26,174.15,1.344,110.652,1.1839
2021-08-31 19:00:00,2.7761,23.196,468.9,47344.02,3416.01,173.18,1.3499,114.769,1.1955
2021-08-31 20:00:00,2.7618,22.829,464.73,47048.59,3392.78,172.01,1.3328,109.55,1.1831
2021-08-31 21:00:00,2.7557,22.616,462.31,46952.02,3401.0,170.87,1.3371,107.078,1.1804
2021-08-31 22:00:00,2.764,22.526,462.73,47128.69,3414.44,170.87,1.3313,107.902,1.1748
2021-08-31 23:00:00,2.7697,22.925,464.44,47150.32,3430.49,171.68,1.3383,108.341,1.1872
2021-09-01 00:00:00,2.7344,22.308,457.79,46795.29,3399.03,169.31,1.3235,107.093,1.1633
2021-09-01 01:00:00,2.7502,22.634,460.41,46891.19,3425.9,171.11,1.3303,111.146,1.177
2021-09-01 02:00:00,2.7612,23.078,461.14,46918.66,3421.77,171.86,1.3352,109.971,1.1735
2021-09-01 03:00:00,2.7629,23.509,463.78,47086.61,3444.05,172.31,1.335,111.361,1.1846
2021-09-01 04:00:00,2.7749,23.533,465.73,47191.77,3461.0,172.64,1.3413,112.084,1.1931
2021-09-01 05:00:00,2.7894,23.667,470.1,47458.73,3526.27,173.79,1.374,111.035,1.2065
2021-09-01 06:00:00,2.7778,22.976,468.25,47340.1,3519.64,172.47,1.3784,109.224,1.2013
2021-09-01 07:00:00,2.7812,22.542,469.07,47214.0,3518.36,172.74,1.3687,110.176,1.1864
2021-09-01 08:00:00,2.7814,23.089,470.11,47383.58,3533.01,174.11,1.3744,112.337,1.1879
2021-09-01 09:00:00,2.8495,22.598,474.39,47688.05,3540.34,174.85,1.4451,112.473,1.2009
2021-09-01 10:00:00,2.8205,22.97,472.99,47552.81,3544.38,174.22,1.4245,113.418,1.193
2021-09-01 11:00:00,2.8213,23.321,481.95,47745.0,3532.96,174.93,1.4286,116.136,1.1912
2021-09-01 12:00:00,2.8308,23.25,481.37,47740.33,3537.6,174.49,1.4366,117.101,1.2059
2021-09-01 13:00:00,2.8204,22.801,479.36,47513.65,3535.85,174.7,1.4306,115.237,1.1963
2021-09-01 14:00:00,2.8226,22.854,478.28,47320.78,3531.18,175.29,1.4218,114.14,1.1966
2021-09-01 15:00:00,2.8328,23.198,480.19,47527.69,3580.86,176.84,1.4188,117.359,1.1939
2021-09-01 16:00:00,2.8671,24.39,485.49,48518.25,3752.43,179.68,1.4598,116.118,1.2267
2021-09-01 17:00:00,2.8752,24.587,484.84,48766.72,3699.19,179.22,1.4714,115.037,1.2083
2021-09-01 18:00:00,2.8684,25.143,485.38,48720.64,3702.0,179.4,1.4663,114.697,1.2106
2021-09-01 19:00:00,2.8374,25.224,485.0,48200.44,3716.21,179.14,1.4445,115.169,1.2053
2021-09-01 20:00:00,2.8365,25.233,485.04,48296.67,3731.39,180.29,1.4557,112.927,1.2076
2021-09-01 21:00:00,2.8579,25.598,487.84,48462.99,3772.0,182.18,1.4511,113.001,1.2194
2021-09-01 22:00:00,2.8491,24.976,484.77,48448.52,3761.48,180.75,1.4444,111.269,1.2198
2021-09-01 23:00:00,2.8737,25.478,489.5,48842.94,3831.45,181.11,1.4699,110.894,1.237
2021-09-02 00:00:00,2.8568,25.213,498.16,48833.99,3784.56,180.47,1.464,112.331,1.2283
2021-09-02 01:00:00,2.9966,24.939,500.2,49757.1,3778.99,182.96,1.4759,111.294,1.2443
2021-09-02 02:00:00,3.0058,24.72,493.63,49625.94,3750.64,182.69,1.4637,111.245,1.246
2021-09-02 03:00:00,3.033,24.684,493.48,49616.9,3770.3,182.44,1.4765,113.859,1.2509
2021-09-02 04:00:00,3.0517,24.599,493.08,49446.09,3763.54,182.72,1.4754,114.203,1.2426
2021-09-02 05:00:00,3.0957,24.492,490.21,49496.39,3762.4,183.03,1.488,113.275,1.248
2021-09-02 06:00:00,3.077,24.223,493.37,49995.54,3756.01,185.07,1.5134,116.378,1.2592
2021-09-02 07:00:00,3.0226,24.216,489.81,49891.07,3736.61,182.71,1.4898,114.647,1.2514
2021-09-02 08:00:00,3.0286,24.356,492.9,50141.42,3751.03,183.6,1.5022,117.62,1.2641
2021-09-02 09:00:00,3.0441,24.285,491.11,49883.33,3743.62,182.79,1.4919,116.14,1.263
2021-09-02 10:00:00,3.0581,24.444,491.78,50075.31,3762.0,185.0,1.4973,116.016,1.2837
2021-09-02 11:00:00,3.0517,24.454,492.89,50116.4,3763.42,186.96,1.5009,115.141,1.2898
2021-09-02 12:00:00,3.0381,24.303,492.49,50056.05,3777.47,185.79,1.4827,116.104,1.286
2021-09-02 13:00:00,3.0358,24.334,492.86,50170.72,3795.83,185.61,1.4907,116.958,1.2875
2021-09-02 14:00:00,2.947,23.793,482.95,49591.02,3766.79,181.91,1.4505,115.93,1.2534
2021-09-02 15:00:00,2.9284,23.921,482.66,49604.46,3759.68,182.46,1.4427,121.952,1.2495
2021-09-02 16:00:00,2.9653,24.076,486.84,49655.14,3785.94,184.56,1.4614,123.982,1.2604
2021-09-02 17:00:00,2.9819,24.157,486.8,49577.22,3801.95,185.34,1.4609,126.893,1.261
2021-09-02 18:00:00,2.9534,24.01,485.21,49438.0,3780.41,185.47,1.4509,126.757,1.2588
2021-09-02 19:00:00,2.9734,24.035,486.76,49403.35,3787.0,186.08,1.459,127.344,1.2588
2021-09-02 20:00:00,2.9748,24.084,487.12,49590.34,3810.46,187.85,1.463,127.699,1.2694
2021-09-02 21:00:00,3.0138,24.401,490.04,49854.54,3832.04,187.68,1.4685,129.347,1.2745
2021-09-02 22:00:00,2.9848,24.447,489.45,49738.0,3807.01,186.64,1.4621,128.577,1.2774
2021-09-02 23:00:00,2.9632,24.168,484.08,49299.14,3788.95,183.58,1.4465,128.329,1.2542
2021-09-03 00:00:00,2.924,23.476,476.47,48602.95,3734.23,181.51,1.414,133.716,1.2349
2021-09-03 01:00:00,2.9216,23.448,477.52,48588.04,3746.08,181.69,1.4185,133.005,1.2344
2021-09-03 02:00:00,2.9352,23.916,483.15,49008.68,3776.51,184.21,1.4407,136.789,1.2521
2021-09-03 03:00:00,2.9787,24.436,487.27,49509.88,3809.88,185.9,1.4577,135.507,1.2757
2021-09-03 04:00:00,2.9817,24.501,488.71,49737.63,3813.18,187.5,1.4585,135.901,1.2867
2021-09-03 05:00:00,2.9611,24.493,487.25,49501.28,3800.66,186.54,1.4485,138.847,1.2709
2021-09-03 06:00:00,2.944,23.971,484.89,49447.69,3795.48,185.78,1.4335,141.748,1.2662
2021-09-03 07:00:00,2.9558,23.995,484.69,49353.7,3800.86,184.44,1.4375,144.703,1.264
2021-09-03 08:00:00,3.0008,24.395,489.72,50045.59,3895.74,188.2,1.472,141.537,1.2805
2021-09-03 09:00:00,2.9936,24.385,489.32,50137.87,3971.06,191.82,1.4777,143.282,1.28
2021-09-03 10:00:00,2.9743,24.061,487.72,49903.84,3955.03,190.96,1.4634,141.483,1.2714
2021-09-03 11:00:00,2.984,24.062,490.08,50203.77,3958.79,195.38,1.4729,139.574,1.2796
2021-09-03 12:00:00,2.9826,24.057,492.09,50683.48,3956.0,197.65,1.4735,139.466,1.2869
2021-09-03 13:00:00,2.9832,23.785,493.53,50769.98,3966.3,199.78,1.4687,142.747,1.2787
2021-09-03 14:00:00,2.9828,24.135,491.94,50728.63,3983.71,205.28,1.4659,140.548,1.2816
2021-09-03 15:00:00,3.0074,24.241,493.4,50589.99,3971.51,206.86,1.4752,140.119,1.3036
2021-09-03 16:00:00,2.9916,24.408,493.03,50528.38,3974.98,207.69,1.4758,142.638,1.3022
2021-09-03 17:00:00,2.9865,24.461,491.71,50456.34,3967.27,213.45,1.4749,140.833,1.3017
2021-09-03 18:00:00,2.9818,24.623,491.0,50504.84,3957.21,217.04,1.4766,140.051,1.3054
2021-09-03 19:00:00,2.9929,24.775,490.49,50575.71,3948.63,214.79,1.4816,143.171,1.3165
2021-09-03 20:00:00,2.9668,24.31,489.19,50187.12,3922.12,212.73,1.4673,141.899,1.2925
2021-09-03 21:00:00,2.9684,24.085,490.5,50284.2,3941.68,214.09,1.469,147.584,1.3058
2021-09-03 22:00:00,2.9358,23.892,485.57,49736.01,3890.31,208.87,1.4414,143.992,1.2778
2021-09-03 23:00:00,2.967,24.13,488.78,50027.08,3942.79,213.23,1.4587,146.403,1.2921
2021-09-04 00:00:00,2.9503,24.334,491.99,49954.59,3948.8,214.11,1.471,149.477,1.2891
2021-09-04 01:00:00,2.9341,23.93,488.35,49720.25,3925.45,210.1,1.4566,148.426,1.2758
2021-09-04 02:00:00,2.9512,24.205,490.42,50159.91,3949.06,213.28,1.473,149.785,1.2857
2021-09-04 03:00:00,2.9657,24.113,490.06,50302.75,3923.47,213.53,1.4734,148.5,1.284
2021-09-04 04:00:00,2.9382,24.108,489.63,50358.0,3911.89,211.31,1.4695,147.759,1.2802
2021-09-04 05:00:00,2.9489,24.062,489.47,50319.84,3929.53,211.92,1.4716,145.918,1.2805
2021-09-04 06:00:00,2.9483,24.227,492.76,50359.53,3925.12,214.12,1.4757,148.329,1.2859
2021-09-04 07:00:00,2.9436,24.014,490.27,50230.07,3920.78,213.86,1.4948,146.152,1.2802
2021-09-04 08:00:00,2.9315,24.19,491.56,50126.66,3938.13,223.34,1.5455,146.616,1.2812
2021-09-04 09:00:00,2.9396,24.243,494.44,50445.93,3931.53,221.18,1.6019,144.469,1.281
2021-09-04 10:00:00,2.9177,24.211,488.85,49816.29,3909.12,215.7,1.5709,141.617,1.2639
2021-09-04 11:00:00,2.9195,24.818,490.37,49934.45,3891.8,217.56,1.6525,141.919,1.2683
2021-09-04 12:00:00,2.9476,25.134,505.55,50272.47,3919.0,219.71,1.6422,142.527,1.28
2021-09-04 13:00:00,2.9219,24.946,506.21,50221.61,3914.9,219.7,1.6459,141.204,1.2717
2021-09-04 14:00:00,2.9151,24.697,500.97,50012.88,3908.85,218.16,1.6488,142.952,1.2696
2021-09-04 15:00:00,2.8817,24.702,500.44,49917.51,3922.0,216.63,1.6388,142.528,1.2662
2021-09-04 16:00:00,2.8473,24.399,496.8,49850.0,3904.08,214.17,1.6631,139.222,1.2568
2021-09-04 17:00:00,2.8617,24.272,497.19,49980.0,3883.57,214.32,1.6432,140.448,1.2563
2021-09-04 18:00:00,2.8634,24.212,496.07,49905.37,3865.13,212.32,1.6297,139.875,1.2581
2021-09-04 19:00:00,2.8422,24.08,495.07,50000.0,3864.91,211.09,1.6199,139.138,1.2512
2021-09-04 20:00:00,2.8675,24.266,498.76,50187.77,3882.93,214.23,1.6447,140.604,1.2564
2021-09-04 21:00:00,2.8635,24.29,501.03,50239.61,3894.81,213.91,1.6669,141.083,1.2641
2021-09-04 22:00:00,2.8463,24.362,499.58,49889.78,3888.8,212.69,1.6452,141.074,1.2549
2021-09-04 23:00:00,2.8355,24.436,498.42,49940.74,3889.43,212.19,1.7403,139.151,1.2556
2021-09-05 00:00:00,2.8672,24.303,500.61,50188.31,3908.96,217.05,1.723,141.761,1.2634
2021-09-05 01:00:00,2.8558,24.205,495.23,50133.01,3897.15,215.99,1.696,144.296,1.2595
2021-09-05 02:00:00,2.8862,24.317,496.03,50122.0,3893.94,216.9,1.7508,142.794,1.2603
2021-09-05 03:00:00,2.8612,24.021,493.3,49694.34,3848.05,213.32,1.7097,140.863,1.2458
2021-09-05 04:00:00,2.8793,24.335,494.94,49863.5,3875.5,214.56,1.7752,141.373,1.2515
2021-09-05 05:00:00,2.8603,24.106,491.91,49725.6,3866.86,212.91,1.7734,139.533,1.2443
2021-09-05 06:00:00,2.8569,24.079,494.24,49874.25,3880.24,214.44,1.7672,140.087,1.2484
2021-09-05 07:00:00,2.88,24.21,494.52,49890.96,3875.35,214.75,1.7385,139.169,1.2493
2021-09-05 08:00:00,2.8976,24.122,496.13,50176.8,3922.82,218.2,1.7271,141.193,1.2606
2021-09-05 09:00:00,2.8737,24.199,496.07,50161.31,3932.44,217.67,1.7198,141.239,1.2629
2021-09-05 10:00:00,2.864,24.094,495.22,50039.25,3925.81,216.14,1.6954,140.373,1.2611
2021-09-05 11:00:00,2.8727,24.203,494.05,50230.0,3929.18,217.92,1.7127,140.599,1.2635
2021-09-05 12:00:00,2.8775,24.365,494.7,50149.25,3937.02,221.63,1.7013,139.999,1.2653
2021-09-05 13:00:00,2.8703,24.384,497.65,50207.79,3934.02,225.69,1.6831,138.294,1.278
2021-09-05 14:00:00,2.879,24.411,496.69,50272.66,3924.96,226.15,1.6896,138.18,1.2756
2021-09-05 15:00:00,2.8622,24.807,495.51,50250.69,3910.67,225.34,1.6499,136.499,1.2887
2021-09-05 16:00:00,2.8804,25.212,497.98,50383.99,3920.36,226.73,1.651,137.009,1.2882
2021-09-05 17:00:00,2.8803,25.726,499.4,50323.93,3930.9,225.07,1.6697,136.815,1.2889
2021-09-05 18:00:00,2.8951,25.799,497.63,50378.08,3926.44,224.75,1.6709,136.869,1.2887
2021-09-05 19:00:00,2.9381,25.607,498.55,50723.01,3934.2,223.44,1.6708,138.153,1.2884
2021-09-05 20:00:00,2.9499,25.571,504.54,51713.74,3976.52,225.38,1.6866,138.864,1.3076
2021-09-05 21:00:00,2.942,25.54,504.11,51760.08,3957.24,226.05,1.6933,140.578,1.2964
2021-09-05 22:00:00,2.921,25.467,504.79,51855.68,3952.89,225.57,1.6816,143.206,1.2955
2021-09-05 23:00:00,2.9148,25.76,505.71,51799.57,3952.56,232.51,1.6834,142.14,1.309
2021-09-06 00:00:00,2.9144,26.976,503.01,51774.62,3935.55,228.52,1.6608,141.004,1.3392
2021-09-06 01:00:00,2.8983,26.79,502.31,51835.01,3932.25,227.25,1.6631,141.044,1.3355
2021-09-06 02:00:00,2.8931,26.462,498.57,51691.23,3923.2,224.9,1.6737,141.616,1.3258
2021-09-06 03:00:00,2.8822,26.308,499.65,51618.29,3908.35,224.85,1.6844,141.149,1.3197
2021-09-06 04:00:00,2.8996,26.05,500.42,51704.31,3925.5,226.23,1.6856,141.541,1.3246
2021-09-06 05:00:00,2.8954,26.463,500.18,51781.69,3933.77,227.47,1.7132,142.862,1.3247
2021-09-06 06:00:00,2.9137,26.631,503.6,51859.98,3936.99,228.71,1.7201,145.167,1.3287
2021-09-06 07:00:00,2.9173,26.944,505.11,51824.8,3947.94,228.99,1.7073,146.094,1.3232
2021-09-06 08:00:00,2.9053,26.456,503.51,51691.56,3962.25,228.55,1.6951,146.348,1.3236
2021-09-06 09:00:00,2.9098,26.709,506.69,51843.22,3960.99,230.75,1.7107,145.318,1.3872
2021-09-06 10:00:00,2.9083,26.364,507.5,51818.43,3952.22,231.2,1.7071,144.399,1.3876
2021-09-06 11:00:00,2.851,25.617,498.47,51444.39,3908.27,223.92,1.6572,142.626,1.3578
2021-09-06 12:00:00,2.8403,25.014,493.18,51394.91,3907.01,221.67,1.6121,141.978,1.3422
2021-09-06 13:00:00,2.8556,25.302,495.73,51500.01,3918.37,222.65,1.6348,145.981,1.3636
2021-09-06 14:00:00,2.8621,25.467,498.87,51727.57,3943.68,223.65,1.6444,144.827,1.373
2021-09-06 15:00:00,2.8471,25.029,497.88,51631.84,3929.42,221.59,1.6287,151.463,1.3634
2021-09-06 16:00:00,2.8447,25.18,496.85,51597.19,3930.82,222.1,1.6252,156.222,1.375
2021-09-06 17:00:00,2.848,25.285,497.87,51708.4,3937.56,222.28,1.6406,157.539,1.3973
2021-09-06 18:00:00,2.8572,25.184,498.75,51857.69,3952.95,223.0,1.6591,157.011,1.3945
2021-09-06 19:00:00,2.8326,25.087,497.84,51756.43,3942.44,220.49,1.6349,162.397,1.3923
2021-09-06 20:00:00,2.8442,25.548,498.05,51945.95,3956.37,222.53,1.6541,163.88,1.3938
2021-09-06 21:00:00,2.8529,25.586,499.77,52134.71,3959.13,222.92,1.641,164.151,1.4107
2021-09-06 22:00:00,2.8351,25.409,498.57,52619.61,3943.3,220.72,1.6567,162.382,1.3962
2021-09-06 23:00:00,2.8355,25.129,496.29,52683.97,3929.0,219.57,1.6454,164.272,1.3906
2021-09-07 00:00:00,2.8248,25.003,496.9,52521.19,3903.28,216.31,1.6273,169.658,1.3754
2021-09-07 01:00:00,2.8167,25.451,499.6,52530.0,3923.23,218.6,1.6328,170.968,1.3757
2021-09-07 02:00:00,2.8495,25.982,502.66,52710.07,3938.91,220.06,1.6798,173.753,1.3834
2021-09-07 03:00:00,2.8308,26.158,496.33,52680.9,3918.51,219.44,1.6502,173.476,1.3702
2021-09-07 04:00:00,2.8236,26.3,497.12,52550.61,3921.17,219.19,1.6538,179.869,1.3761
2021-09-07 05:00:00,2.8281,26.924,497.29,52686.58,3927.83,220.64,1.651,186.054,1.3768
2021-09-07 06:00:00,2.6896,26.616,491.49,52380.91,3902.14,216.87,1.6049,183.928,1.3479
2021-09-07 07:00:00,2.7032,26.35,491.72,52379.52,3887.21,217.15,1.6045,187.898,1.3539
2021-09-07 08:00:00,2.6228,24.963,477.0,51250.0,3758.55,210.09,1.5223,178.052,1.303
2021-09-07 09:00:00,2.5747,24.556,468.71,50936.16,3717.26,205.38,1.4964,181.598,1.2752
2021-09-07 10:00:00,2.6604,25.167,471.07,51179.46,3765.85,207.79,1.528,186.463,1.2947
2021-09-07 11:00:00,2.6462,24.652,469.54,50989.36,3753.04,206.96,1.5221,183.139,1.2851
2021-09-07 12:00:00,2.6427,24.709,471.66,51033.94,3756.38,207.63,1.5317,182.727,1.2924
2021-09-07 13:00:00,2.6145,24.386,468.72,50648.47,3732.13,203.82,1.5003,180.248,1.2775
2021-09-07 14:00:00,2.255,19.203,395.27,47333.32,3391.82,181.88,1.2533,150.264,1.0778
2021-09-07 15:00:00,2.423,20.443,416.05,46644.0,3451.65,179.37,1.3123,168.371,1.1333
2021-09-07 16:00:00,2.5232,21.962,433.98,47432.28,3557.68,185.44,1.415,181.836,1.1504
2021-09-07 17:00:00,2.3575,21.245,421.2,46628.16,3424.77,181.51,1.3242,173.611,1.0884
2021-09-07 18:00:00,2.3936,21.152,418.69,46931.86,3447.04,179.86,1.3316,170.908,1.0955
2021-09-07 19:00:00,2.3702,21.088,412.76,46713.14,3412.8,177.52,1.3211,173.863,1.0766
2021-09-07 20:00:00,2.4037,21.226,415.15,46806.32,3415.0,177.18,1.3386,170.003,1.0955
2021-09-07 21:00:00,2.3829,21.004,411.88,46568.68,3377.0,174.41,1.322,167.804,1.1
2021-09-07 22:00:00,2.4687,21.322,418.21,46786.02,3437.33,178.07,1.39,172.61,1.122
2021-09-07 23:00:00,2.5115,21.095,418.7,46864.39,3435.0,178.23,1.3621,173.644,1.1292
2021-09-08 00:00:00,2.5243,21.388,420.26,47040.28,3458.94,179.07,1.3658,174.314,1.1401
2021-09-08 01:00:00,2.5239,21.629,421.47,47192.0,3523.77,181.09,1.3547,179.553,1.1404
2021-09-08 02:00:00,2.528,21.591,421.8,47060.14,3496.37,180.5,1.3665,174.773,1.1343
2021-09-08 03:00:00,2.4582,21.044,413.18,46461.52,3431.47,178.37,1.3274,173.237,1.1022
2021-09-08 04:00:00,2.4618,20.772,414.48,46444.13,3438.94,182.22,1.3259,171.567,1.1073
2021-09-08 05:00:00,2.4362,20.092,409.5,46101.93,3411.13,179.25,1.3073,161.692,1.0921
2021-09-08 06:00:00,2.3155,19.274,391.58,45185.65,3298.94,172.44,1.2365,160.882,1.0541
2021-09-08 07:00:00,2.2578,19.107,390.74,45111.16,3261.54,172.04,1.2231,152.727,1.0491
2021-09-08 08:00:00,2.3361,20.009,402.35,45988.0,3361.68,177.78,1.2734,162.133,1.0704
2021-09-08 09:00:00,2.369,20.374,406.89,46268.0,3375.13,181.75,1.2925,165.905,1.0887
2021-09-08 10:00:00,2.3574,20.156,406.12,46470.27,3395.11,181.8,1.289,164.019,1.0848
2021-09-08 11:00:00,2.3897,20.27,408.59,46406.55,3408.08,182.57,1.2814,160.862,1.0861
2021-09-08 12:00:00,2.4014,20.301,411.23,46262.95,3406.55,182.48,1.2906,160.991,1.0914
2021-09-08 13:00:00,2.402,20.285,413.71,46343.19,3407.38,182.81,1.302,157.004,1.0926
